state,Zip,1.0,2.0,3.0,4.0,5.0
IL,60134,0,1,12,5,0
IL,60135,0,0,2,0,0
IL,60136,0,0,1,0,0
IL,60138,0,0,3,1,2
IL,60139,0,0,5,3,0
IL,60140,0,0,0,1,0
IL,60141,0,0,3,24,0
IL,60142,0,4,14,5,0
IL,60143,0,0,27,45,3
IL,60148,0,0,30,65,0
IL,60152,0,2,3,0,0
IL,60153,0,0,2,1,0
IL,60154,0,0,26,86,13
IL,60155,0,0,0,4,1
IL,60156,0,0,0,0,1
IL,60160,0,0,2,1,0
IL,60161,0,0,11,0,0
IL,60162,0,0,4,2,0
IL,60164,0,0,4,1,0
IL,60169,0,0,21,35,3
IL,60171,0,0,4,0,0
IL,60172,0,0,0,1,0
IL,60173,0,2,65,81,5
IL,60174,0,0,3,1,0
IL,60175,0,0,12,4,1
IL,60176,0,0,2,0,0
IL,60177,0,0,1,0,0
IL,60178,0,0,4,2,0
IL,60180,0,0,1,0,0
IL,60181,0,0,11,26,2
IL,60185,0,0,16,15,0
IL,60188,0,0,5,3,0
IL,60189,0,0,2,0,5
IL,60190,0,0,0,1,0
IL,60191,0,0,6,9,2
IL,60192,0,0,1,2,0
IL,60193,0,0,1,0,0
IL,60195,0,0,0,2,0
IL,60201,0,0,14,9,8
IL,60202,0,0,1,0,0
IL,60290,0,0,5,3,1
IL,60303,0,0,2,0,1
IL,60305,0,0,1,1,0
IL,60402,0,0,1,0,0
IL,60403,0,0,3,1,0
IL,60404,0,0,5,0,0
IL,60406,0,0,7,8,1
IL,60407,0,0,1,5,0
IL,60409,0,0,1,1,0
IL,60410,0,0,3,1,0
IL,60411,0,0,1,0,0
IL,60412,0,0,0,2,3
IL,60415,0,0,1,0,0
IL,60417,0,0,2,0,0
IL,60420,0,0,1,0,1
IL,60421,0,0,3,0,0
IL,60422,0,0,0,1,0
IL,60423,0,0,3,3,0
IL,60426,0,0,4,0,1
IL,60430,0,0,23,5,7
IL,60432,0,0,0,1,0
IL,60433,0,0,0,2,0
IL,60434,0,1,17,17,3
IL,60435,0,0,8,0,0
IL,60436,0,0,1,2,0
IL,60438,0,1,5,0,2
IL,60439,0,0,9,19,9
IL,60440,0,0,27,7,2
IL,60441,0,0,1,2,0
IL,60443,0,1,3,4,0
IL,60444,0,0,1,0,0
IL,60445,0,0,1,0,0
IL,60446,0,0,15,1,0
IL,60447,0,0,5,0,0
IL,60448,0,0,4,0,0
IL,60450,0,0,8,15,0
IL,60451,0,0,1,2,0
IL,60452,0,0,0,1,0
IL,60453,0,0,10,8,3
IL,60455,0,0,4,1,0
IL,60457,0,0,1,0,0
IL,60458,0,0,1,0,0
IL,60459,0,0,1,2,0
IL,60461,0,0,1,1,1
IL,60463,0,0,3,5,1
IL,60466,0,0,1,0,0
IL,60467,0,2,9,4,1
IL,60473,0,0,9,5,0
IL,60477,0,0,12,8,9
IL,60481,0,0,0,0,1
IL,60484,0,0,0,3,0
IL,60491,0,1,1,0,0
IL,60499,0,0,4,1,0
IL,60502,0,0,1,0,0
IL,60504,0,0,2,1,0
IL,60505,0,0,23,25,6
IL,60506,0,0,1,0,0
IL,60510,0,0,4,3,0
IL,60513,0,0,1,0,0
IL,60515,0,2,30,46,7
IL,60517,0,0,10,18,2
IL,60521,0,0,0,2,0
IL,60522,0,0,0,5,0
IL,60523,0,0,29,41,10
IL,60525,0,0,11,3,1
IL,60527,0,0,7,22,2
IL,60532,0,0,17,52,3
IL,60538,0,0,4,3,0
IL,60540,0,0,36,41,2
IL,60542,0,0,4,0,0
IL,60543,0,0,1,2,1
IL,60544,0,0,4,1,1
IL,60545,0,0,1,0,0
IL,60546,0,0,2,2,0
IL,60554,0,0,0,1,0
IL,60555,0,0,1,6,3
IL,60559,0,0,4,10,4
IL,60560,0,0,1,2,0
IL,60561,0,0,0,1,0
IL,60563,0,0,2,3,0
IL,60564,0,0,0,1,0
IL,60601,0,0,8,7,0
IL,60602,0,0,2,0,0
IL,60603,0,0,3,9,0
IL,60604,0,0,0,3,0
IL,60606,0,0,25,23,0
IL,60607,0,0,0,3,0
IL,60608,0,0,1,2,0
IL,60609,0,0,2,1,0
IL,60610,0,0,1,0,0
IL,60611,0,0,0,0,1
IL,60612,0,0,1,0,0
IL,60616,0,0,2,1,0
IL,60618,0,0,2,0,0
IL,60622,0,0,0,0,1
IL,60625,0,0,0,3,0
IL,60626,0,1,0,3,0
IL,60629,0,0,1,0,0
IL,60631,0,0,1,0,0
IL,60632,0,0,1,0,0
IL,60638,0,0,1,0,0
IL,60640,0,0,1,0,0
IL,60641,0,0,1,0,0
IL,60642,0,0,2,0,0
IL,60643,0,1,1,0,0
IL,60652,0,0,1,0,0
IL,60656,0,0,3,0,0
IL,60661,0,0,2,2,0
IL,60664,0,7,756,1428,264
IL,60706,0,0,0,1,0
IL,60707,0,0,0,0,1
IL,60712,0,0,0,3,1
IL,60714,0,0,18,7,1
IL,60803,0,1,13,3,0
IL,60804,0,0,4,0,1
IL,60805,0,0,8,19,4
IL,60901,0,1,9,9,5
IL,60914,0,0,1,1,1
IL,60915,0,1,0,1,0
IL,60929,0,0,0,0,1
IL,60936,0,0,0,0,1
IL,60938,0,0,2,0,0
IL,60957,0,0,2,1,0
IL,60970,0,0,1,3,0
IL,61008,0,4,7,3,2
IL,61010,0,0,3,3,1
IL,61020,0,0,0,1,0
IL,61021,0,0,7,6,3
IL,61025,0,0,1,1,0
IL,61032,0,3,6,2,1
IL,61036,0,3,1,0,0
IL,61053,0,0,0,1,1
IL,61061,0,0,0,0,1
IL,61063,0,0,1,0,0
IL,61068,0,1,2,0,0
IL,61071,0,0,2,0,0
IL,61072,0,0,0,2,1
IL,61073,0,0,1,1,0
IL,61074,0,3,1,3,0
IL,61080,0,3,4,0,2
IL,61081,0,7,3,0,3
IL,61101,0,0,2,0,0
IL,61103,0,0,1,1,0
IL,61104,0,0,1,0,0
IL,61106,2,5,51,79,22
IL,61108,0,0,1,1,0
IL,61111,0,1,4,0,0
IL,61112,0,0,1,0,0
IL,61114,0,0,2,1,1
IL,61115,0,1,10,2,0
IL,61130,0,0,3,1,0
IL,61132,0,0,1,1,0
IL,61201,0,0,5,2,0
IL,61204,0,0,11,37,0
IL,61231,0,0,1,0,0
IL,61234,0,0,1,0,0
IL,61240,0,0,0,5,0
IL,61242,0,0,3,1,0
IL,61244,0,0,8,7,0
IL,61250,0,0,0,2,0
IL,61254,0,2,2,4,0
IL,61257,0,0,2,0,0
IL,61264,0,0,5,5,0
IL,61265,0,0,1,1,0
IL,61266,0,0,18,32,5
IL,61277,0,0,1,1,3
IL,61282,0,0,1,2,2
IL,61285,0,0,1,0,0
IL,61341,0,0,7,5,0
IL,61342,0,0,2,1,1
IL,61348,0,0,1,0,0
IL,61350,0,0,8,10,4
IL,61354,0,0,3,0,2
IL,61356,0,1,3,4,3
IL,61360,0,0,1,0,0
IL,61362,0,0,6,0,0
IL,61364,0,1,12,14,3
IL,61401,0,0,16,19,6
IL,61411,0,0,1,0,0
IL,61438,0,0,1,0,0
IL,61443,0,0,1,1,0
IL,61448,0,0,1,0,0
IL,61450,0,0,0,1,0
IL,61455,0,0,5,2,4
IL,61462,0,0,5,5,3
IL,61473,0,0,1,0,0
IL,61520,0,0,1,1,3
IL,61523,0,0,4,2,0
IL,61525,0,0,0,1,0
IL,61528,0,0,0,1,0
IL,61537,0,0,0,1,0
IL,61542,0,0,0,1,0
IL,61546,0,0,0,0,1
IL,61547,0,0,3,0,0
IL,61550,0,0,2,2,0
IL,61552,0,0,11,66,1
IL,61554,0,0,5,0,0
IL,61555,0,0,5,2,0
IL,61561,0,0,4,0,0
IL,61568,0,0,1,0,0
IL,61571,0,0,1,1,0
IL,61601,0,0,3,2,0
IL,61602,0,0,1,0,0
IL,61604,0,0,3,0,0
IL,61606,0,0,102,203,13
IL,61611,0,0,14,10,0
IL,61614,0,0,5,0,0
IL,61615,0,0,0,1,0
IL,61616,0,0,2,0,0
IL,61630,0,0,1,1,0
IL,61635,0,0,2,0,2
IL,61637,0,0,0,1,0
IL,61701,0,0,5,2,0
IL,61705,0,0,36,102,1
IL,61725,0,0,1,0,0
IL,61727,0,0,3,2,0
IL,61744,0,0,1,0,0
IL,61761,0,0,7,2,1
IL,61764,0,0,2,2,0
IL,61769,0,0,2,0,0
IL,61776,0,0,0,2,0
IL,61790,0,0,6,4,0
IL,61801,0,0,5,28,4
IL,61813,0,0,1,1,0
IL,61820,0,0,1,1,0
IL,61821,0,1,26,34,8
IL,61832,0,0,1,0,1
IL,61834,0,2,16,11,3
IL,61842,0,0,0,1,0
IL,61851,0,0,1,0,0
IL,61853,0,0,1,0,0
IL,61911,0,0,0,1,0
IL,61920,0,1,3,0,0
IL,61937,0,0,1,0,0
IL,61938,0,0,7,4,3
IL,61944,0,0,9,5,0
IL,62002,0,0,5,27,7
IL,62024,0,0,3,2,0
IL,62025,0,0,3,3,4
IL,62033,0,0,1,0,0
IL,62034,0,0,0,0,1
IL,62035,0,0,2,3,0
IL,62040,0,1,28,17,1
IL,62049,0,0,0,1,0
IL,62052,0,0,0,1,1
IL,62056,0,0,1,1,0
IL,62060,0,0,1,0,0
IL,62062,0,0,2,1,0
IL,62075,0,1,0,0,0
IL,62084,0,0,1,2,0
IL,62087,0,0,1,0,0
IL,62088,0,0,0,0,1
IL,62089,0,0,0,1,0
IL,62090,0,0,2,0,0
IL,62095,0,0,2,1,0
IL,62201,0,0,4,3,0
IL,62203,0,0,0,4,0
IL,62205,0,0,13,8,0
IL,62206,0,0,4,2,0
IL,62208,0,0,2,5,1
IL,62220,0,3,16,16,3
IL,62221,0,0,1,0,0
IL,62223,0,0,2,2,2
IL,62225,0,0,23,46,5
IL,62232,0,0,3,0,0
IL,62234,0,0,7,2,0
IL,62236,0,0,1,0,0
IL,62237,0,0,0,0,1
IL,62239,0,0,1,0,0
IL,62246,0,0,1,0,0
IL,62249,0,0,0,3,0
IL,62254,0,0,1,0,0
IL,62258,0,0,1,1,0
IL,62263,0,0,4,1,0
IL,62265,0,0,0,1,0
IL,62269,0,0,8,54,1
IL,62274,0,0,2,1,0
IL,62278,0,0,5,2,0
IL,62286,0,0,0,0,2
IL,62294,0,0,1,0,0
IL,62298,0,0,2,0,0
IL,62301,0,0,4,1,0
IL,62306,0,1,6,4,2
IL,62319,0,0,1,0,0
IL,62321,0,1,1,0,0
IL,62341,0,0,0,1,0
IL,62353,0,0,5,3,0
IL,62354,0,0,1,0,0
IL,62375,0,0,1,0,0
IL,62401,0,0,14,12,8
IL,62410,0,0,1,0,0
IL,62441,0,0,1,8,0
IL,62450,0,14,5,0,1
IL,62454,0,0,0,0,1
IL,62521,0,0,0,1,1
IL,62523,0,0,18,31,10
IL,62526,0,0,3,1,0
IL,62550,0,0,0,0,1
IL,62563,0,0,1,0,0
IL,62565,0,0,3,2,1
IL,62567,0,0,1,0,0
IL,62568,0,0,1,1,0
IL,62612,0,0,1,0,0
IL,62615,0,0,0,1,0
IL,62618,0,0,4,0,0
IL,62626,0,0,2,2,1
IL,62638,0,0,0,0,2
IL,62642,0,0,1,0,0
IL,62650,0,0,7,1,1
IL,62656,0,0,9,10,0
IL,62668,0,0,1,0,0
IL,62675,0,0,1,0,0
IL,62681,0,0,4,0,0
IL,62691,0,0,1,0,0
IL,62693,0,0,1,0,0
IL,62694,0,0,1,0,0
IL,62701,0,4,89,110,13
IL,62703,0,0,2,0,0
IL,62704,0,0,2,2,0
IL,62706,0,0,1,0,0
IL,62711,0,0,1,0,0
IL,62712,0,0,1,0,0
IL,62794,0,0,11,4,0
IL,62801,0,0,4,6,2
IL,62806,0,0,2,3,0
IL,62812,0,0,0,1,1
IL,62818,0,0,1,0,0
IL,62822,0,0,1,1,0
IL,62824,0,0,1,0,0
IL,62828,0,0,2,1,0
IL,62837,0,0,0,0,1
IL,62839,0,0,0,5,0
IL,62846,0,0,1,0,0
IL,62858,0,0,2,0,0
IL,62859,0,0,3,0,0
IL,62864,0,0,33,61,2
IL,62870,0,0,2,1,0
IL,62871,0,0,1,0,0
IL,62898,0,0,1,0,0
IL,62901,0,0,0,0,1
IL,62903,0,0,1,4,5
IL,62906,0,0,1,1,0
IL,62918,0,0,0,3,0
IL,62924,0,0,1,0,0
IL,62933,0,0,1,2,0
IL,62946,0,0,1,2,0
IL,62948,0,0,1,0,0
IL,62959,0,1,12,4,1
IL,62960,0,0,1,0,0
IL,62970,0,0,1,1,0
IL,66601,0,0,0,1,0
IL,84664,0,0,1,0,0
IN,46001,0,0,2,0,0
IN,46016,0,0,27,30,8
IN,46036,0,0,6,2,1
IN,46037,0,0,1,0,0
IN,46038,0,0,28,35,2
IN,46041,0,1,16,5,5
IN,46044,0,0,1,0,0
IN,46051,0,0,1,1,0
IN,46052,0,0,5,4,0
IN,46055,0,0,1,0,1
IN,46060,1,3,14,6,0
IN,46063,0,0,3,2,0
IN,46064,0,0,0,1,0
IN,46069,0,0,1,0,0
IN,46072,0,0,0,3,0
IN,46074,0,0,0,1,5
IN,46075,0,0,8,0,0
IN,46077,0,0,6,1,1
IN,46082,0,0,49,61,9
IN,46107,0,0,2,2,1
IN,46112,0,0,0,2,1
IN,46113,0,0,1,0,0
IN,46115,0,0,1,0,0
IN,46118,0,0,1,3,0
IN,46121,0,0,1,0,0
IN,46122,0,2,1,1,0
IN,46123,0,0,3,3,2
IN,46124,0,1,7,24,0
IN,46131,0,2,3,2,0
IN,46133,0,0,1,0,0
IN,46135,0,0,14,4,2
IN,46140,1,3,20,18,5
IN,46142,1,2,23,4,3
IN,46143,0,0,1,0,0
IN,46148,0,0,3,0,0
IN,46151,0,1,0,3,0
IN,46155,0,0,1,0,0
IN,46156,0,0,1,0,0
IN,46158,1,0,4,1,0
IN,46161,0,0,2,0,1
IN,46163,0,0,1,0,0
IN,46167,0,0,0,2,0
IN,46168,1,3,21,6,3
IN,46171,0,0,1,0,0
IN,46173,0,0,1,1,0
IN,46176,0,1,5,4,0
IN,46184,0,0,0,0,1
IN,46201,0,1,0,1,0
IN,46202,1,6,576,862,138
IN,46204,0,0,3,4,1
IN,46206,0,0,1,0,0
IN,46214,0,0,2,0,0
IN,46218,0,0,1,0,0
IN,46222,0,0,1,1,0
IN,46224,0,0,1,1,0
IN,46225,0,1,0,0,0
IN,46227,0,0,0,1,0
IN,46231,0,0,1,0,0
IN,46237,0,0,1,0,0
IN,46240,0,0,3,0,0
IN,46241,0,0,3,1,0
IN,46250,0,0,1,0,1
IN,46256,0,0,1,0,0
IN,46260,0,0,1,0,0
IN,46285,0,0,0,1,0
IN,46304,0,0,3,3,0
IN,46308,0,0,1,2,2
IN,46310,0,0,1,0,0
IN,46312,0,0,15,8,1
IN,46319,0,0,2,0,0
IN,46320,0,0,9,12,2
IN,46321,0,0,7,0,0
IN,46322,0,0,3,0,0
IN,46323,0,0,0,1,0
IN,46341,0,0,1,0,0
IN,46342,0,0,2,0,0
IN,46345,0,0,2,0,0
IN,46350,0,0,4,1,1
IN,46352,0,0,5,6,0
IN,46360,0,0,1,0,0
IN,46361,0,0,8,2,1
IN,46368,0,0,12,8,1
IN,46375,0,0,2,0,0
IN,46383,0,0,32,18,1
IN,46392,0,0,1,0,0
IN,46394,0,0,3,4,0
IN,46409,0,6,10,1,0
IN,46410,0,0,10,8,2
IN,46501,0,0,0,1,0
IN,46506,0,0,1,0,0
IN,46507,0,1,1,1,0
IN,46510,0,0,1,0,0
IN,46514,0,3,11,0,0
IN,46515,0,0,3,0,0
IN,46516,0,2,20,11,0
IN,46517,0,0,1,0,0
IN,46526,0,0,8,1,0
IN,46528,0,1,4,1,0
IN,46530,0,0,2,0,1
IN,46534,0,0,4,0,0
IN,46539,0,0,1,0,0
IN,46543,0,0,1,0,0
IN,46545,0,0,0,1,0
IN,46546,0,0,20,13,3
IN,46550,0,0,1,0,0
IN,46556,0,0,8,12,2
IN,46561,0,0,1,0,0
IN,46562,0,0,3,1,0
IN,46567,0,0,1,0,0
IN,46574,0,0,0,2,0
IN,46580,0,0,2,0,0
IN,46582,0,1,25,52,4
IN,46601,0,2,40,40,7
IN,46614,0,0,1,0,0
IN,46617,0,0,1,0,0
IN,46628,0,0,2,0,0
IN,46701,0,0,1,1,0
IN,46703,0,0,3,1,0
IN,46706,0,2,5,1,1
IN,46710,0,0,0,0,1
IN,46713,0,0,1,0,0
IN,46714,0,0,5,5,1
IN,46721,0,0,4,5,0
IN,46723,0,0,0,0,1
IN,46725,0,0,4,1,0
IN,46732,0,0,1,0,0
IN,46733,0,1,2,0,1
IN,46738,0,1,1,0,0
IN,46740,0,0,2,0,0
IN,46742,0,0,1,0,0
IN,46747,0,0,1,0,0
IN,46748,0,0,1,0,0
IN,46750,0,0,3,2,1
IN,46755,0,0,2,2,0
IN,46761,0,0,0,1,1
IN,46767,0,0,1,0,0
IN,46774,0,0,0,1,2
IN,46776,0,0,1,0,0
IN,46778,0,0,1,0,0
IN,46783,0,0,2,0,0
IN,46789,0,0,1,0,0
IN,46795,0,0,3,1,0
IN,46796,0,0,1,0,0
IN,46802,0,3,142,247,12
IN,46805,0,0,4,0,2
IN,46806,0,0,1,0,1
IN,46808,0,1,1,1,0
IN,46809,0,0,1,0,0
IN,46818,0,1,0,0,0
IN,46835,0,0,1,0,0
IN,46862,0,0,0,0,2
IN,46901,0,1,22,36,11
IN,46902,0,0,2,0,0
IN,46923,0,0,1,0,0
IN,46926,0,0,2,0,0
IN,46933,0,0,6,0,1
IN,46938,0,0,1,0,0
IN,46941,0,0,1,0,0
IN,46947,0,1,1,0,0
IN,46952,0,0,3,1,0
IN,46953,0,0,5,5,4
IN,46958,0,0,0,1,0
IN,46970,0,0,7,2,0
IN,46971,0,0,0,1,0
IN,46974,0,0,2,1,0
IN,46975,0,0,1,1,0
IN,46992,0,0,5,1,0
IN,46994,0,0,1,0,0
IN,46996,0,0,1,0,0
IN,47001,0,0,3,0,0
IN,47006,0,0,1,5,0
IN,47025,0,1,4,0,0
IN,47041,0,0,0,1,0
IN,47060,0,0,1,0,0
IN,47108,0,0,2,1,0
IN,47110,0,0,0,4,0
IN,47111,0,1,0,0,1
IN,47112,0,0,11,1,0
IN,47117,0,0,1,1,0
IN,47119,0,0,1,1,0
IN,47122,0,0,2,1,0
IN,47126,0,0,1,1,0
IN,47129,0,1,4,2,1
IN,47130,0,4,19,6,2
IN,47150,0,0,9,2,2
IN,47150-0000,0,0,1,0,0
IN,47161,0,0,1,0,0
IN,47164,0,0,1,1,0
IN,47167,0,0,7,4,6
IN,47170,0,1,3,3,2
IN,47172,0,1,7,0,0
IN,47201,0,1,4,1,0
IN,47202,0,2,23,39,10
IN,47228-0110,0,0,1,0,0
IN,47236,0,0,1,0,0
IN,47240,0,1,7,12,2
IN,47243,0,0,2,1,0
IN,47246,0,0,1,0,0
IN,47250,0,1,1,3,0
IN,47265,0,1,8,5,0
IN,47274,0,1,21,7,0
IN,47282,0,0,1,0,0
IN,47283,0,0,1,0,0
IN,47302,0,0,0,2,0
IN,47303,0,1,3,5,4
IN,47304,0,0,0,0,1
IN,47305,0,1,5,10,12
IN,47320,0,2,3,0,0
IN,47331,0,0,2,2,4
IN,47334,0,0,4,0,0
IN,47346,0,0,1,0,0
IN,47362,0,1,8,7,3
IN,47366,0,0,1,0,0
IN,47371,0,0,1,0,0
IN,47374,0,1,4,0,0
IN,47375,0,1,11,11,4
IN,47380,0,0,1,0,0
IN,47384,0,0,1,0,0
IN,47385,0,0,1,0,0
IN,47390,0,0,1,0,0
IN,47394,0,0,2,9,0
IN,47403,0,0,1,0,0
IN,47404,0,1,1,0,0
IN,47407,0,1,65,44,7
IN,47408,0,0,1,0,0
IN,47421,0,1,5,7,1
IN,47424,0,0,1,0,0
IN,47429,0,0,0,2,0
IN,47438,0,0,2,2,0
IN,47441,0,0,2,0,0
IN,47446,0,0,1,1,0
IN,47448,0,0,1,0,0
IN,47454,0,0,1,1,0
IN,47460,0,0,0,0,1
IN,47471,0,0,1,0,0
IN,47501,0,0,1,2,0
IN,47520,0,1,1,0,0
IN,47522,0,0,7,37,0
IN,47523,0,0,1,0,0
IN,47528,0,0,1,2,0
IN,47532,0,0,2,1,0
IN,47542,0,0,2,0,0
IN,47546,0,0,10,4,0
IN,47562,0,0,10,22,0
IN,47567,0,0,4,3,1
IN,47586,0,0,1,1,1
IN,47591,0,0,2,2,0
IN,47601,0,0,2,6,0
IN,47620,0,1,1,2,1
IN,47630,0,0,2,3,0
IN,47635,0,0,1,0,0
IN,47665,0,0,1,0,0
IN,47670,0,0,0,2,0
IN,47708,0,0,2,1,0
IN,47710,0,0,1,0,0
IN,47713,0,0,1,5,0
IN,47714,0,0,2,0,0
IN,47715,0,2,4,0,0
IN,47720,0,0,1,0,0
IN,47725,0,0,0,1,0
IN,47734,0,3,50,47,6
IN,47802,0,0,1,0,0
IN,47804,0,0,1,0,0
IN,47807,0,1,14,18,5
IN,47834,0,0,6,3,2
IN,47842,0,2,0,0,0
IN,47848,0,0,0,1,0
IN,47861,0,0,1,1,0
IN,47872,0,0,0,0,1
IN,47882,0,0,0,1,1
IN,47901,0,0,23,19,3
IN,47905,0,0,2,0,0
IN,47909,0,0,0,1,0
IN,47923,0,0,1,0,0
IN,47928,0,0,0,1,0
IN,47933,0,1,11,2,2
IN,47955,0,0,1,0,0
IN,47960,0,0,3,1,0
IN,47966,0,0,4,0,0
IN,47967,0,0,1,0,0
IN,47977,0,0,1,1,0
IN,47978,0,0,2,1,0
IN,47980,0,0,2,0,0
IN,47993,0,0,4,2,2
IN,47996,0,0,2,10,0
KS,66002,0,0,1,0,0
KS,66006,0,0,1,0,0
KS,66007,0,0,0,1,0
KS,66012,0,0,3,0,0
KS,66018,0,0,0,0,2
KS,66020,0,0,1,0,0
KS,66021,0,0,1,0,0
KS,66025,0,0,1,0,0
KS,66027,0,0,4,5,7
KS,66030,0,1,3,1,1
KS,66031,0,0,6,6,0
KS,66032,0,0,2,1,0
KS,66035,0,0,1,2,1
KS,66042,0,0,1,0,0
KS,66043,0,0,0,0,1
KS,66044,0,3,32,23,15
KS,66045,0,0,1,3,6
KS,66048,0,3,19,14,2
KS,66052,0,0,1,0,0
KS,66053,0,0,4,1,1
KS,66061,0,0,5,2,0
KS,66062,0,0,3,1,1
KS,66063,0,5,34,41,3
KS,66064,0,0,1,0,0
KS,66067,0,0,4,0,0
KS,66071,0,0,3,0,0
KS,66080,0,0,0,2,0
KS,66083,0,0,0,1,0
KS,66086,0,0,2,0,0
KS,66090,0,0,1,2,2
KS,66094,0,0,1,0,0
KS,66101,0,0,2,2,0
KS,66102,0,9,53,41,3
KS,66103,0,0,0,1,0
KS,66105,0,0,1,5,0
KS,66106,0,0,2,0,0
KS,66111,0,0,1,0,0
KS,66112,0,0,0,1,1
KS,66113,0,0,8,6,0
KS,66115,0,0,1,0,0
KS,66202,0,0,3,3,0
KS,66203,0,0,1,0,0
KS,66204,0,0,0,1,0
KS,66205,0,0,0,1,0
KS,66208,0,0,1,3,0
KS,66210,0,3,138,188,36
KS,66211,0,0,5,11,0
KS,66213,0,0,3,0,0
KS,66214,0,1,3,13,3
KS,66215,0,0,5,0,0
KS,66217,0,0,2,11,0
KS,66219,0,2,47,73,4
KS,66222,0,0,6,7,1
KS,66224,0,0,0,1,0
KS,66227,0,0,4,1,0
KS,66401,0,0,1,0,0
KS,66434,0,0,1,0,0
KS,66436,0,0,0,1,0
KS,66439,0,0,0,1,0
KS,66441,0,0,2,1,0
KS,66442,0,0,25,10,11
KS,66451,0,0,0,1,0
KS,66502,0,1,5,1,4
KS,66521,0,0,1,0,0
KS,66531,0,0,0,0,1
KS,66533,0,0,0,1,3
KS,66546,0,0,1,0,0
KS,66547,0,0,7,2,1
KS,66603,0,0,3,0,0
KS,66606,0,0,0,1,0
KS,66609,0,0,1,0,0
KS,66610,0,1,0,0,0
KS,66611,0,0,1,0,0
KS,66612,0,3,71,64,10
KS,66614,0,0,1,1,0
KS,66615,0,0,0,1,0
KS,66618,0,0,3,0,0
KS,66621,0,0,0,0,2
KS,66701,0,0,7,13,6
KS,66720,0,0,4,1,0
KS,66725,0,0,1,0,0
KS,66733,0,1,0,0,0
KS,66736,0,0,1,0,0
KS,66739,0,0,1,0,0
KS,66757,0,0,3,2,0
KS,66762,0,1,5,4,3
KS,66763,0,0,2,0,0
KS,66776,0,1,0,0,0
KS,66801,0,0,6,2,1
KS,66839,0,0,3,9,0
KS,66846,0,0,1,1,2
KS,66967,0,0,0,1,0
KS,67002,0,0,1,1,0
KS,67005,0,0,2,0,0
KS,67009,0,0,1,0,0
KS,67010,0,0,0,0,1
KS,67037,0,0,0,1,1
KS,67042,0,2,11,3,2
KS,67052,0,0,1,0,0
KS,67056,0,0,0,1,0
KS,67058,0,0,1,0,0
KS,67060,0,0,0,1,0
KS,67062,0,0,0,1,0
KS,67107,0,0,0,0,1
KS,67110,0,0,2,0,1
KS,67114,0,0,2,0,0
KS,67117,0,0,0,0,1
KS,67147,0,0,3,0,2
KS,67150,0,0,1,0,0
KS,67156,0,2,5,0,0
KS,67202,0,3,110,134,15
KS,67203,0,0,3,2,0
KS,67205,0,1,0,0,0
KS,67206,0,0,1,0,0
KS,67207,0,0,1,0,0
KS,67208,0,0,1,0,0
KS,67209,0,0,2,1,0
KS,67210,0,2,13,15,3
KS,67211,0,0,1,1,0
KS,67213,0,2,7,0,0
KS,67214,0,0,2,1,0
KS,67216,0,0,1,0,0
KS,67217,0,1,4,0,0
KS,67219,0,1,1,0,0
KS,67221,0,0,2,0,0
KS,67260,0,0,0,1,6
KS,67277,0,1,14,35,0
KS,67301,0,1,2,3,0
KS,67335,0,0,1,1,0
KS,67337,0,1,2,10,2
KS,67344,0,1,0,0,0
KS,67357,0,0,10,6,2
KS,67401,0,1,20,7,6
KS,67402,0,0,1,0,0
KS,67410,0,0,2,0,1
KS,67437,0,0,3,1,0
KS,67439,0,0,1,1,0
KS,67458,0,1,0,0,0
KS,67460,0,2,3,2,0
KS,67467,0,0,1,2,0
KS,67487,0,0,3,0,0
KS,67490,0,0,2,2,0
KS,67501,0,2,12,4,3
KS,67502,0,0,4,2,0
KS,67505,0,0,4,0,0
KS,67522,0,0,1,0,1
KS,67530,0,0,1,0,0
KS,67548,0,0,0,0,1
KS,67550,0,0,0,1,0
KS,67601,0,2,5,3,1
KS,67637,0,0,2,2,0
KS,67665,0,0,1,0,0
KS,67672,0,0,1,1,0
KS,67701,0,2,1,0,3
KS,67730,0,0,1,2,0
KS,67735,0,0,2,2,0
KS,67756,0,0,2,2,0
KS,67801,0,2,6,4,0
KS,67846,0,2,11,13,1
KS,67851,0,0,8,0,0
KS,67855,0,0,1,0,0
KS,67879,0,0,1,0,0
KS,67905,0,1,2,2,0
KS,67951,0,0,0,0,1
KY,40004,0,0,4,4,2
KY,40006,0,0,1,1,0
KY,40010,0,0,3,0,0
KY,40031,0,0,3,0,1
KY,40033,0,0,1,1,0
KY,40047,0,0,0,2,0
KY,40050,0,0,0,0,2
KY,40056,0,0,2,0,0
KY,40066,0,1,8,10,0
KY,40070,0,0,1,0,0
KY,40108,0,1,2,0,0
KY,40109,0,0,1,0,0
KY,40118,0,1,3,0,0
KY,40121,0,0,32,12,12
KY,40155,0,0,2,0,0
KY,40160,0,2,8,12,0
KY,40165,0,1,6,3,0
KY,40202,0,0,1,0,0
KY,40203,0,0,0,1,0
KY,40206,0,0,1,0,0
KY,40208,0,0,0,1,0
KY,40209,0,0,1,0,0
KY,40220,0,0,0,1,0
KY,40290,0,2,311,397,53
KY,40299,0,0,2,4,0
KY,40311,0,0,1,0,0
KY,40324,0,0,3,11,2
KY,40330,0,0,1,1,0
KY,40336,0,0,3,1,0
KY,40337,0,0,2,0,0
KY,40342,0,0,1,0,0
